workerid,condition,response,candidate,probability,batch
3390,event-spr,0,harris,0,post
3390,event-spr,100,trump,1,post
3390,event-spr,0,other,0,post
4352,cloze-event,0,harris,0,post
4352,cloze-event,100,trump,1,post
4352,cloze-event,0,other,0,post
4011,event-maze,100,trump,1,post
4011,event-maze,0,harris,0,post
4011,event-maze,0,other,0,post
3939,event-cloze,0,harris,0,post
3939,event-cloze,100,trump,1,post
3939,event-cloze,0,other,0,post
3334,event-spr,0,harris,0,post
3334,event-spr,100,trump,1,post
3334,event-spr,0,other,0,post
4333,spr-event,6,harris,0.05660377358490566,post
4333,spr-event,97,trump,0.9150943396226415,post
4333,spr-event,3,other,0.02830188679245283,post
3918,event-spr,100,trump,1,post
3918,event-spr,0,harris,0,post
3918,event-spr,0,other,0,post
3839,cloze-event,0,harris,0,post
3839,cloze-event,100,trump,1,post
3839,cloze-event,0,other,0,post
3478,maze-event,0,harris,0,post
3478,maze-event,100,trump,1,post
3478,maze-event,0,other,0,post
3380,spr-event,99,trump,0.9801980198019802,post
3380,spr-event,1,harris,0.009900990099009901,post
3380,spr-event,1,other,0.009900990099009901,post
3818,cloze-event,99,trump,0.99,post
3818,cloze-event,0,harris,0,post
3818,cloze-event,1,other,0.01,post
4822,spr-event,100,trump,1,post
4822,spr-event,0,harris,0,post
4822,spr-event,0,other,0,post
3605,spr-event,0,harris,0,post
3605,spr-event,100,trump,1,post
3605,spr-event,0,other,0,post
4044,spr-event,0,harris,0,post
4044,spr-event,100,trump,1,post
4044,spr-event,0,other,0,post
3808,event-spr,0,harris,0,post
3808,event-spr,100,trump,1,post
3808,event-spr,0,other,0,post
3559,event-cloze,100,trump,1,post
3559,event-cloze,0,harris,0,post
3559,event-cloze,0,other,0,post
3510,event-spr,48,harris,0.32432432432432434,post
3510,event-spr,90,trump,0.6081081081081081,post
3510,event-spr,10,other,0.06756756756756757,post
3964,event-spr,0,harris,0,post
3964,event-spr,100,trump,1,post
3964,event-spr,0,other,0,post
4357,event-cloze,87,trump,0.7909090909090909,post
4357,event-cloze,18,harris,0.16363636363636364,post
4357,event-cloze,5,other,0.045454545454545456,post
3762,spr-event,100,trump,1,post
3762,spr-event,0,harris,0,post
3762,spr-event,0,other,0,post
4220,maze-event,0,harris,0,post
4220,maze-event,100,trump,1,post
4220,maze-event,0,other,0,post
4173,event-spr,100,trump,1,post
4173,event-spr,0,harris,0,post
4173,event-spr,0,other,0,post
3443,cloze-event,24,harris,0.18604651162790697,post
3443,cloze-event,98,trump,0.7596899224806202,post
3443,cloze-event,7,other,0.05426356589147287,post
3679,event-spr,100,trump,1,post
3679,event-spr,0,harris,0,post
3679,event-spr,0,other,0,post
4167,spr-event,72,trump,0.6923076923076923,post
4167,spr-event,32,harris,0.3076923076923077,post
4167,spr-event,0,other,0,post
3806,spr-event,4,harris,0.03773584905660377,post
3806,spr-event,100,trump,0.9433962264150944,post
3806,spr-event,2,other,0.018867924528301886,post
3453,spr-event,100,trump,0.9174311926605505,post
3453,spr-event,4,harris,0.03669724770642202,post
3453,spr-event,5,other,0.045871559633027525,post
4934,event-spr,17,harris,0.1559633027522936,post
4934,event-spr,87,trump,0.7981651376146789,post
4934,event-spr,5,other,0.045871559633027525,post
4692,event-cloze,0,harris,0,post
4692,event-cloze,100,trump,1,post
4692,event-cloze,0,other,0,post
3988,event-spr,0,harris,0,post
3988,event-spr,96,trump,0.9504950495049505,post
3988,event-spr,5,other,0.04950495049504951,post
4078,event-spr,100,trump,1,post
4078,event-spr,0,harris,0,post
4078,event-spr,0,other,0,post
4438,cloze-event,0,harris,0,post
4438,cloze-event,100,trump,1,post
4438,cloze-event,0,other,0,post
3638,maze-event,0,harris,0,post
3638,maze-event,100,trump,1,post
3638,maze-event,0,other,0,post
3730,cloze-event,0,harris,0,post
3730,cloze-event,100,trump,1,post
3730,cloze-event,0,other,0,post
3542,spr-event,50,harris,0.5,post
3542,spr-event,50,trump,0.5,post
3542,spr-event,0,other,0,post
4572,event-cloze,0,harris,0,post
4572,event-cloze,100,trump,1,post
4572,event-cloze,0,other,0,post
4378,spr-event,4,harris,0.05,post
4378,spr-event,74,trump,0.925,post
4378,spr-event,2,other,0.025,post
4617,spr-event,100,trump,1,post
4617,spr-event,0,harris,0,post
4617,spr-event,0,other,0,post
4463,event-maze,100,harris,0.5,post
4463,event-maze,100,trump,0.5,post
4463,event-maze,0,other,0,post
3728,event-spr,0,harris,0,post
3728,event-spr,100,trump,1,post
3728,event-spr,0,other,0,post
3526,event-maze,87,trump,0.9666666666666667,post
3526,event-maze,3,harris,0.03333333333333333,post
3526,event-maze,0,other,0,post
4326,cloze-event,100,trump,1,post
4326,cloze-event,0,harris,0,post
4326,cloze-event,0,other,0,post
4748,event-spr,80,trump,0.6060606060606061,post
4748,event-spr,48,harris,0.36363636363636365,post
4748,event-spr,4,other,0.030303030303030304,post
4409,cloze-event,0,trump,0,post
4409,cloze-event,100,harris,1,post
4409,cloze-event,0,other,0,post
4901,cloze-event,100,trump,1,post
4901,cloze-event,0,harris,0,post
4901,cloze-event,0,other,0,post
4855,cloze-event,0,harris,0,post
4855,cloze-event,100,trump,1,post
4855,cloze-event,0,other,0,post
3980,spr-event,3,harris,0.02912621359223301,post
3980,spr-event,100,trump,0.970873786407767,post
3980,spr-event,0,other,0,post
3966,event-cloze,100,trump,0.9803921568627451,post
3966,event-cloze,1,harris,0.00980392156862745,post
3966,event-cloze,1,other,0.00980392156862745,post
4226,event-cloze,0,harris,0,post
4226,event-cloze,100,trump,1,post
4226,event-cloze,0,other,0,post
4643,cloze-event,85,harris,0.4696132596685083,post
4643,cloze-event,96,trump,0.5303867403314917,post
4643,cloze-event,0,other,0,post
4516,maze-event,0,harris,0,post
4516,maze-event,96,trump,0.96,post
4516,maze-event,4,other,0.04,post
3900,spr-event,0,harris,0,post
3900,spr-event,100,trump,1,post
3900,spr-event,0,other,0,post
3462,event-maze,100,trump,0.9433962264150944,post
3462,event-maze,6,harris,0.05660377358490566,post
3462,event-maze,0,other,0,post
4064,spr-event,100,trump,1,post
4064,spr-event,0,harris,0,post
4064,spr-event,0,other,0,post
4590,event-cloze,1,harris,0.009708737864077669,post
4590,event-cloze,100,trump,0.970873786407767,post
4590,event-cloze,2,other,0.019417475728155338,post
3370,spr-event,100,trump,1,post
3370,spr-event,0,harris,0,post
3370,spr-event,0,other,0,post
3538,spr-event,100,trump,1,post
3538,spr-event,0,harris,0,post
3538,spr-event,0,other,0,post
4453,cloze-event,0,harris,0,post
4453,cloze-event,97,trump,0.97,post
4453,cloze-event,3,other,0.03,post
3709,cloze-event,0,harris,0,post
3709,cloze-event,100,trump,1,post
3709,cloze-event,0,other,0,post
4281,cloze-event,0,harris,0,post
4281,cloze-event,100,trump,1,post
4281,cloze-event,0,other,0,post
4562,event-spr,0,harris,0,post
4562,event-spr,100,trump,1,post
4562,event-spr,0,other,0,post
4305,cloze-event,0,harris,0,post
4305,cloze-event,100,trump,1,post
4305,cloze-event,0,other,0,post
3662,spr-event,0,harris,0,post
3662,spr-event,100,trump,1,post
3662,spr-event,0,other,0,post
4046,event-spr,0,harris,0,post
4046,event-spr,100,trump,1,post
4046,event-spr,0,other,0,post
3447,event-maze,0,harris,0,post
3447,event-maze,100,trump,1,post
3447,event-maze,0,other,0,post
4235,cloze-event,100,trump,1,post
4235,cloze-event,0,harris,0,post
4235,cloze-event,0,other,0,post
3455,spr-event,75,trump,0.7653061224489796,post
3455,spr-event,0,harris,0,post
3455,spr-event,23,other,0.23469387755102042,post
3635,cloze-event,93,trump,0.9393939393939394,post
3635,cloze-event,0,harris,0,post
3635,cloze-event,6,other,0.06060606060606061,post
3881,spr-event,5,harris,0.07042253521126761,post
3881,spr-event,66,trump,0.9295774647887324,post
3881,spr-event,0,other,0,post
4710,maze-event,99,trump,0.99,post
4710,maze-event,0,harris,0,post
4710,maze-event,1,other,0.01,post
4024,cloze-event,100,trump,1,post
4024,cloze-event,0,harris,0,post
4024,cloze-event,0,other,0,post
4480,event-spr,0,harris,0,post
4480,event-spr,100,trump,1,post
4480,event-spr,0,other,0,post
4260,event-spr,100,trump,1,post
4260,event-spr,0,harris,0,post
4260,event-spr,0,other,0,post
3512,cloze-event,27,harris,0.2288135593220339,post
3512,cloze-event,91,trump,0.7711864406779662,post
3512,cloze-event,0,other,0,post
4328,cloze-event,100,trump,1,post
4328,cloze-event,0,harris,0,post
4328,cloze-event,0,other,0,post
4048,event-maze,74,trump,0.7551020408163265,post
4048,event-maze,0,harris,0,post
4048,event-maze,24,other,0.24489795918367346,post
3778,cloze-event,100,trump,1,post
3778,cloze-event,0,harris,0,post
3778,cloze-event,0,other,0,post
4659,cloze-event,100,trump,0.970873786407767,post
4659,cloze-event,1,harris,0.009708737864077669,post
4659,cloze-event,2,other,0.019417475728155338,post
4900,event-spr,0,harris,0,post
4900,event-spr,100,trump,0.9803921568627451,post
4900,event-spr,2,other,0.0196078431372549,post
3937,event-cloze,0,harris,0,post
3937,event-cloze,100,trump,1,post
3937,event-cloze,0,other,0,post
3619,event-cloze,0,harris,0,post
3619,event-cloze,100,trump,1,post
3619,event-cloze,0,other,0,post
3571,cloze-event,19,harris,0.15702479338842976,post
3571,cloze-event,100,trump,0.8264462809917356,post
3571,cloze-event,2,other,0.01652892561983471,post
3557,maze-event,0,harris,0,post
3557,maze-event,100,trump,1,post
3557,maze-event,0,other,0,post
3425,event-spr,0,harris,0,post
3425,event-spr,100,trump,1,post
3425,event-spr,0,other,0,post
3954,maze-event,0,harris,0,post
3954,maze-event,100,trump,1,post
3954,maze-event,0,other,0,post
3799,event-maze,0,harris,0,post
3799,event-maze,100,trump,1,post
3799,event-maze,0,other,0,post
3532,spr-event,0,harris,0,post
3532,spr-event,100,trump,1,post
3532,spr-event,0,other,0,post
4509,event-spr,49,harris,0.47572815533980584,post
4509,event-spr,48,trump,0.46601941747572817,post
4509,event-spr,6,other,0.05825242718446602,post
4549,event-cloze,0,harris,0,post
4549,event-cloze,100,trump,1,post
4549,event-cloze,0,other,0,post
4880,spr-event,0,harris,0,post
4880,spr-event,100,trump,1,post
4880,spr-event,0,other,0,post
3843,cloze-event,100,trump,1,post
3843,cloze-event,0,harris,0,post
3843,cloze-event,0,other,0,post
3672,cloze-event,100,trump,1,post
3672,cloze-event,0,harris,0,post
3672,cloze-event,0,other,0,post
4558,maze-event,100,trump,1,post
4558,maze-event,0,harris,0,post
4558,maze-event,0,other,0,post
4895,event-cloze,100,trump,0.9900990099009901,post
4895,event-cloze,1,harris,0.009900990099009901,post
4895,event-cloze,0,other,0,post
4080,event-cloze,0,harris,0,post
4080,event-cloze,100,trump,1,post
4080,event-cloze,0,other,0,post
4882,spr-event,0,harris,0,post
4882,spr-event,100,trump,1,post
4882,spr-event,0,other,0,post
4866,event-cloze,0,harris,0,post
4866,event-cloze,100,trump,1,post
4866,event-cloze,0,other,0,post
4261,event-spr,0,harris,0,post
4261,event-spr,100,trump,1,post
4261,event-spr,0,other,0,post
3521,spr-event,100,trump,1,post
3521,spr-event,0,harris,0,post
3521,spr-event,0,other,0,post
4615,cloze-event,1,harris,0.011235955056179775,post
4615,cloze-event,88,trump,0.9887640449438202,post
4615,cloze-event,0,other,0,post
3770,cloze-event,100,trump,1,post
3770,cloze-event,0,harris,0,post
3770,cloze-event,0,other,0,post
3826,event-cloze,99,trump,0.99,post
3826,event-cloze,1,harris,0.01,post
3826,event-cloze,0,other,0,post
4752,event-maze,0,harris,NA,post
4752,event-maze,0,trump,NA,post
4752,event-maze,0,other,NA,post
3962,event-maze,0,harris,0,post
3962,event-maze,100,trump,1,post
3962,event-maze,0,other,0,post
4351,cloze-event,100,trump,1,post
4351,cloze-event,0,harris,0,post
4351,cloze-event,0,other,0,post
4533,event-maze,0,harris,0,post
4533,event-maze,100,trump,1,post
4533,event-maze,0,other,0,post
4878,event-maze,100,trump,1,post
4878,event-maze,0,harris,0,post
4878,event-maze,0,other,0,post
4536,cloze-event,0,harris,0,post
4536,cloze-event,100,trump,1,post
4536,cloze-event,0,other,0,post
4114,cloze-event,100,trump,1,post
4114,cloze-event,0,harris,0,post
4114,cloze-event,0,other,0,post
3322,cloze-event,100,trump,1,post
3322,cloze-event,0,harris,0,post
3322,cloze-event,0,other,0,post
3650,event-maze,100,trump,1,post
3650,event-maze,0,harris,0,post
3650,event-maze,0,other,0,post
3801,spr-event,100,trump,1,post
3801,spr-event,0,harris,0,post
3801,spr-event,0,other,0,post
3657,cloze-event,0,harris,0,post
3657,cloze-event,100,trump,1,post
3657,cloze-event,0,other,0,post
3724,maze-event,100,harris,1,post
3724,maze-event,0,trump,0,post
3724,maze-event,0,other,0,post
4908,event-maze,100,trump,1,post
4908,event-maze,0,harris,0,post
4908,event-maze,0,other,0,post
4169,cloze-event,0,harris,0,post
4169,cloze-event,100,trump,1,post
4169,cloze-event,0,other,0,post
4911,maze-event,0,harris,0,post
4911,maze-event,100,trump,1,post
4911,maze-event,0,other,0,post
4300,event-spr,100,trump,1,post
4300,event-spr,0,harris,0,post
4300,event-spr,0,other,0,post
3784,maze-event,0,harris,0,post
3784,maze-event,100,trump,1,post
3784,maze-event,0,other,0,post
4061,cloze-event,86,trump,0.6417910447761194,post
4061,cloze-event,48,harris,0.3582089552238806,post
4061,cloze-event,0,other,0,post
3475,maze-event,100,harris,0.9433962264150944,post
3475,maze-event,3,trump,0.02830188679245283,post
3475,maze-event,3,other,0.02830188679245283,post
4679,event-maze,0,harris,0,post
4679,event-maze,100,trump,1,post
4679,event-maze,0,other,0,post
4589,cloze-event,100,trump,1,post
4589,cloze-event,0,harris,0,post
4589,cloze-event,0,other,0,post
3756,spr-event,100,trump,1,post
3756,spr-event,0,harris,0,post
3756,spr-event,0,other,0,post
4074,spr-event,0,harris,0,post
4074,spr-event,100,trump,1,post
4074,spr-event,0,other,0,post
3907,event-cloze,100,trump,1,post
3907,event-cloze,0,harris,0,post
3907,event-cloze,0,other,0,post
4377,cloze-event,100,trump,1,post
4377,cloze-event,0,harris,0,post
4377,cloze-event,0,other,0,post
3460,spr-event,100,trump,1,post
3460,spr-event,0,harris,0,post
3460,spr-event,0,other,0,post
3487,maze-event,100,trump,1,post
3487,maze-event,0,harris,0,post
3487,maze-event,0,other,0,post
3629,cloze-event,0,harris,0,post
3629,cloze-event,52,trump,0.37410071942446044,post
3629,cloze-event,87,other,0.6258992805755396,post
4181,event-cloze,0,harris,0,post
4181,event-cloze,100,trump,1,post
4181,event-cloze,0,other,0,post
3994,event-cloze,100,trump,0.9900990099009901,post
3994,event-cloze,0,harris,0,post
3994,event-cloze,1,other,0.009900990099009901,post
4667,cloze-event,100,trump,1,post
4667,cloze-event,0,harris,0,post
4667,cloze-event,0,other,0,post
4628,event-maze,0,harris,0,post
4628,event-maze,100,trump,0.8064516129032258,post
4628,event-maze,24,other,0.1935483870967742,post
4635,event-cloze,0,harris,0,post
4635,event-cloze,100,trump,1,post
4635,event-cloze,0,other,0,post
4209,cloze-event,96,trump,0.8807339449541285,post
4209,cloze-event,6,harris,0.05504587155963303,post
4209,cloze-event,7,other,0.06422018348623854,post
4380,cloze-event,0,harris,0,post
4380,cloze-event,100,trump,1,post
4380,cloze-event,0,other,0,post
4216,event-cloze,75,trump,0.7575757575757576,post
4216,event-cloze,24,harris,0.24242424242424243,post
4216,event-cloze,0,other,0,post
4879,cloze-event,0,harris,0,post
4879,cloze-event,100,trump,1,post
4879,cloze-event,0,other,0,post
3362,cloze-event,0,harris,0,post
3362,cloze-event,100,trump,1,post
3362,cloze-event,0,other,0,post
3968,cloze-event,100,trump,1,post
3968,cloze-event,0,harris,0,post
3968,cloze-event,0,other,0,post
4459,event-cloze,100,trump,1,post
4459,event-cloze,0,harris,0,post
4459,event-cloze,0,other,0,post
4068,event-spr,0,harris,0,post
4068,event-spr,96,trump,0.9696969696969697,post
4068,event-spr,3,other,0.030303030303030304,post
3780,cloze-event,0,harris,0,post
3780,cloze-event,100,trump,1,post
3780,cloze-event,0,other,0,post
4546,cloze-event,23,harris,0.23469387755102042,post
4546,cloze-event,75,trump,0.7653061224489796,post
4546,cloze-event,0,other,0,post
4069,maze-event,0,harris,0,post
4069,maze-event,100,trump,1,post
4069,maze-event,0,other,0,post
3272,event-cloze,74,harris,0.4774193548387097,post
3272,event-cloze,71,trump,0.45806451612903226,post
3272,event-cloze,10,other,0.06451612903225806,post
4383,event-spr,3,harris,0.017341040462427744,post
4383,event-spr,93,trump,0.5375722543352601,post
4383,event-spr,77,other,0.44508670520231214,post
3295,cloze-event,0,harris,0,post
3295,cloze-event,100,trump,1,post
3295,cloze-event,0,other,0,post
4090,cloze-event,100,trump,1,post
4090,cloze-event,0,harris,0,post
4090,cloze-event,0,other,0,post
4816,maze-event,26,harris,0.20634920634920634,post
4816,maze-event,100,trump,0.7936507936507936,post
4816,maze-event,0,other,0,post
4782,event-maze,0,harris,NA,post
4782,event-maze,0,trump,NA,post
4782,event-maze,0,other,NA,post
3459,spr-event,100,trump,1,post
3459,spr-event,0,harris,0,post
3459,spr-event,0,other,0,post
4823,maze-event,100,trump,1,post
4823,maze-event,0,harris,0,post
4823,maze-event,0,other,0,post
3708,cloze-event,0,harris,0,post
3708,cloze-event,100,trump,1,post
3708,cloze-event,0,other,0,post
4175,event-maze,100,trump,1,post
4175,event-maze,0,harris,0,post
4175,event-maze,0,other,0,post
4891,maze-event,2,harris,0.0196078431372549,post
4891,maze-event,100,trump,0.9803921568627451,post
4891,maze-event,0,other,0,post
3840,cloze-event,100,trump,1,post
3840,cloze-event,0,harris,0,post
3840,cloze-event,0,other,0,post
4006,maze-event,100,trump,1,post
4006,maze-event,0,harris,0,post
4006,maze-event,0,other,0,post
4796,spr-event,100,trump,1,post
4796,spr-event,0,harris,0,post
4796,spr-event,0,other,0,post
4369,spr-event,100,trump,1,post
4369,spr-event,0,harris,0,post
4369,spr-event,0,other,0,post
3376,event-cloze,0,harris,0,post
3376,event-cloze,100,trump,1,post
3376,event-cloze,0,other,0,post
3338,cloze-event,100,trump,1,post
3338,cloze-event,0,harris,0,post
3338,cloze-event,0,other,0,post
4706,cloze-event,1,harris,0.009345794392523364,post
4706,cloze-event,100,trump,0.9345794392523364,post
4706,cloze-event,6,other,0.056074766355140186,post
3883,spr-event,0,harris,0,post
3883,spr-event,100,trump,1,post
3883,spr-event,0,other,0,post
3858,event-maze,100,trump,1,post
3858,event-maze,0,harris,0,post
3858,event-maze,0,other,0,post
4271,spr-event,0,harris,0,post
4271,spr-event,100,trump,1,post
4271,spr-event,0,other,0,post
3368,maze-event,100,trump,1,post
3368,maze-event,0,harris,0,post
3368,maze-event,0,other,0,post
3648,maze-event,0,harris,0,post
3648,maze-event,100,trump,1,post
3648,maze-event,0,other,0,post
3702,cloze-event,100,trump,1,post
3702,cloze-event,0,harris,0,post
3702,cloze-event,0,other,0,post
4810,cloze-event,1,harris,0.009900990099009901,post
4810,cloze-event,100,trump,0.9900990099009901,post
4810,cloze-event,0,other,0,post
4936,cloze-event,100,trump,1,post
4936,cloze-event,0,harris,0,post
4936,cloze-event,0,other,0,post
3348,spr-event,6,harris,0.05555555555555555,post
3348,spr-event,100,trump,0.9259259259259259,post
3348,spr-event,2,other,0.018518518518518517,post
4043,maze-event,98,trump,0.98,post
4043,maze-event,0,harris,0,post
4043,maze-event,2,other,0.02,post
4135,event-spr,100,trump,1,post
4135,event-spr,0,harris,0,post
4135,event-spr,0,other,0,post
4145,spr-event,100,trump,1,post
4145,spr-event,0,harris,0,post
4145,spr-event,0,other,0,post
3985,event-spr,96,trump,0.9320388349514563,post
3985,event-spr,5,harris,0.04854368932038835,post
3985,event-spr,2,other,0.019417475728155338,post
3293,event-cloze,0,harris,0,post
3293,event-cloze,100,trump,1,post
3293,event-cloze,0,other,0,post
4379,spr-event,0,harris,0,post
4379,spr-event,100,trump,1,post
4379,spr-event,0,other,0,post
4250,spr-event,100,trump,1,post
4250,spr-event,0,harris,0,post
4250,spr-event,0,other,0,post
3452,maze-event,0,harris,0,post
3452,maze-event,100,trump,1,post
3452,maze-event,0,other,0,post
3972,event-cloze,100,trump,1,post
3972,event-cloze,0,harris,0,post
3972,event-cloze,0,other,0,post
4735,cloze-event,100,trump,0.9615384615384616,post
4735,cloze-event,2,harris,0.019230769230769232,post
4735,cloze-event,2,other,0.019230769230769232,post
3618,cloze-event,0,harris,0,post
3618,cloze-event,98,trump,0.9702970297029703,post
3618,cloze-event,3,other,0.0297029702970297,post
3860,spr-event,100,trump,1,post
3860,spr-event,0,harris,0,post
3860,spr-event,0,other,0,post
4390,event-maze,100,trump,1,post
4390,event-maze,0,harris,0,post
4390,event-maze,0,other,0,post
4337,maze-event,0,harris,0,post
4337,maze-event,100,trump,1,post
4337,maze-event,0,other,0,post
4604,cloze-event,0,harris,0,post
4604,cloze-event,100,trump,1,post
4604,cloze-event,0,other,0,post
3830,spr-event,100,trump,1,post
3830,spr-event,0,harris,0,post
3830,spr-event,0,other,0,post
3410,event-spr,100,trump,0.9615384615384616,post
3410,event-spr,2,harris,0.019230769230769232,post
3410,event-spr,2,other,0.019230769230769232,post
3926,event-spr,94,trump,0.94,post
3926,event-spr,0,harris,0,post
3926,event-spr,6,other,0.06,post
3991,event-maze,42,harris,0.30434782608695654,post
3991,event-maze,88,trump,0.6376811594202898,post
3991,event-maze,8,other,0.057971014492753624,post
4058,event-cloze,100,trump,1,post
4058,event-cloze,0,harris,0,post
4058,event-cloze,0,other,0,post
3813,maze-event,99,trump,0.7333333333333333,post
3813,maze-event,27,harris,0.2,post
3813,maze-event,9,other,0.06666666666666667,post
3824,maze-event,0,harris,0,post
3824,maze-event,100,trump,1,post
3824,maze-event,0,other,0,post
4482,maze-event,52,trump,0.4094488188976378,post
4482,maze-event,75,harris,0.5905511811023622,post
4482,maze-event,0,other,0,post
4570,cloze-event,0,harris,0,post
4570,cloze-event,100,trump,1,post
4570,cloze-event,0,other,0,post
4678,cloze-event,0,harris,0,post
4678,cloze-event,100,trump,1,post
4678,cloze-event,0,other,0,post
3774,cloze-event,100,trump,1,post
3774,cloze-event,0,harris,0,post
3774,cloze-event,0,other,0,post
3418,event-maze,1,harris,0.009708737864077669,post
3418,event-maze,100,trump,0.970873786407767,post
3418,event-maze,2,other,0.019417475728155338,post
4853,event-maze,0,harris,0,post
4853,event-maze,100,trump,1,post
4853,event-maze,0,other,0,post
4758,cloze-event,100,trump,1,post
4758,cloze-event,0,harris,0,post
4758,cloze-event,0,other,0,post
3625,cloze-event,0,harris,0,post
3625,cloze-event,100,trump,1,post
3625,cloze-event,0,other,0,post
3550,event-spr,51,harris,0.5151515151515151,post
3550,event-spr,48,trump,0.48484848484848486,post
3550,event-spr,0,other,0,post
4697,cloze-event,48,harris,0.3037974683544304,post
4697,cloze-event,100,trump,0.6329113924050633,post
4697,cloze-event,10,other,0.06329113924050633,post
3514,event-maze,87,trump,0.8446601941747572,post
3514,event-maze,0,harris,0,post
3514,event-maze,16,other,0.1553398058252427,post
4519,cloze-event,74,trump,0.7551020408163265,post
4519,cloze-event,0,harris,0,post
4519,cloze-event,24,other,0.24489795918367346,post
4391,event-cloze,0,harris,0,post
4391,event-cloze,100,trump,1,post
4391,event-cloze,0,other,0,post
4115,cloze-event,3,harris,0.028846153846153848,post
4115,cloze-event,100,trump,0.9615384615384616,post
4115,cloze-event,1,other,0.009615384615384616,post
3536,spr-event,100,trump,0.9803921568627451,post
3536,spr-event,1,harris,0.00980392156862745,post
3536,spr-event,1,other,0.00980392156862745,post
3477,event-cloze,100,trump,0.6711409395973155,post
3477,event-cloze,0,harris,0,post
3477,event-cloze,49,other,0.3288590604026846,post
4210,event-spr,100,trump,1,post
4210,event-spr,0,harris,0,post
4210,event-spr,0,other,0,post
4349,cloze-event,1,harris,0.010309278350515464,post
4349,cloze-event,94,trump,0.9690721649484536,post
4349,cloze-event,2,other,0.020618556701030927,post
4496,spr-event,0,harris,0,post
4496,spr-event,100,trump,1,post
4496,spr-event,0,other,0,post
3957,spr-event,100,trump,1,post
3957,spr-event,0,harris,0,post
3957,spr-event,0,other,0,post
4240,spr-event,21,harris,0.1875,post
4240,spr-event,79,trump,0.7053571428571429,post
4240,spr-event,12,other,0.10714285714285714,post
3663,maze-event,0,harris,0,post
3663,maze-event,100,trump,1,post
3663,maze-event,0,other,0,post
4103,cloze-event,100,trump,1,post
4103,cloze-event,0,harris,0,post
4103,cloze-event,0,other,0,post
4566,event-spr,100,trump,0.970873786407767,post
4566,event-spr,3,harris,0.02912621359223301,post
4566,event-spr,0,other,0,post
4450,event-cloze,0,harris,0,post
4450,event-cloze,100,trump,1,post
4450,event-cloze,0,other,0,post
4447,spr-event,100,trump,1,post
4447,spr-event,0,harris,0,post
4447,spr-event,0,other,0,post
4054,event-cloze,0,harris,0,post
4054,event-cloze,100,trump,1,post
4054,event-cloze,0,other,0,post
3713,cloze-event,0,harris,0,post
3713,cloze-event,100,trump,1,post
3713,cloze-event,0,other,0,post
4293,cloze-event,89,trump,0.7063492063492064,post
4293,cloze-event,36,harris,0.2857142857142857,post
4293,cloze-event,1,other,0.007936507936507936,post
4389,cloze-event,25,trump,0.14124293785310735,post
4389,cloze-event,100,harris,0.5649717514124294,post
4389,cloze-event,52,other,0.2937853107344633,post
4605,cloze-event,0,harris,0,post
4605,cloze-event,100,trump,1,post
4605,cloze-event,0,other,0,post
4152,event-cloze,100,trump,1,post
4152,event-cloze,0,harris,0,post
4152,event-cloze,0,other,0,post
4318,cloze-event,100,trump,1,post
4318,cloze-event,0,harris,0,post
4318,cloze-event,0,other,0,post
3764,cloze-event,3,harris,0.02912621359223301,post
3764,cloze-event,98,trump,0.9514563106796117,post
3764,cloze-event,2,other,0.019417475728155338,post
4543,cloze-event,27,harris,0.23478260869565218,post
4543,cloze-event,76,trump,0.6608695652173913,post
4543,cloze-event,12,other,0.10434782608695652,post
4256,spr-event,100,trump,1,post
4256,spr-event,0,harris,0,post
4256,spr-event,0,other,0,post
4442,event-maze,100,trump,1,post
4442,event-maze,0,harris,0,post
4442,event-maze,0,other,0,post
3388,spr-event,100,trump,1,post
3388,spr-event,0,harris,0,post
3388,spr-event,0,other,0,post
4400,event-spr,0,harris,0,post
4400,event-spr,100,trump,1,post
4400,event-spr,0,other,0,post
3607,maze-event,100,trump,1,post
3607,maze-event,0,harris,0,post
3607,maze-event,0,other,0,post
4872,spr-event,100,trump,0.9615384615384616,post
4872,spr-event,0,harris,0,post
4872,spr-event,4,other,0.038461538461538464,post
3810,cloze-event,100,trump,0.9523809523809523,post
3810,cloze-event,2,harris,0.01904761904761905,post
3810,cloze-event,3,other,0.02857142857142857,post
4385,event-cloze,100,trump,0.5291005291005291,post
4385,event-cloze,65,harris,0.3439153439153439,post
4385,event-cloze,24,other,0.12698412698412698,post
3297,spr-event,0,harris,0,post
3297,spr-event,100,trump,1,post
3297,spr-event,0,other,0,post
4687,maze-event,0,harris,0,post
4687,maze-event,100,trump,1,post
4687,maze-event,0,other,0,post
3967,maze-event,0,harris,0,post
3967,maze-event,100,trump,1,post
3967,maze-event,0,other,0,post
3332,spr-event,49,trump,0.3951612903225806,post
3332,spr-event,75,harris,0.6048387096774194,post
3332,spr-event,0,other,0,post
4577,spr-event,0,harris,0,post
4577,spr-event,100,trump,1,post
4577,spr-event,0,other,0,post
3593,event-cloze,63,trump,0.6494845360824743,post
3593,event-cloze,34,harris,0.35051546391752575,post
3593,event-cloze,0,other,0,post
3740,cloze-event,100,trump,0.9803921568627451,post
3740,cloze-event,2,harris,0.0196078431372549,post
3740,cloze-event,0,other,0,post
3581,cloze-event,0,harris,0,post
3581,cloze-event,100,trump,1,post
3581,cloze-event,0,other,0,post
4553,cloze-event,0,harris,0,post
4553,cloze-event,100,trump,1,post
